Time_Step,source,target
757,15,23
757,23,15
757,16,17
757,17,16
757,16,26
757,26,16
757,20,21
757,21,20
757,21,22
757,22,21
757,22,23
757,23,22
757,22,35
757,35,22
757,24,25
757,25,24
757,25,26
757,26,25
757,25,27
757,27,25
757,25,28
757,28,25
757,27,28
757,28,27
757,1,29
757,29,1
757,5,30
757,30,5
757,9,31
757,31,9
757,11,10
757,10,11
757,11,12
757,12,11
757,18,19
757,19,18
757,18,32
757,32,18
757,19,33
757,33,19
757,21,34
757,34,21
757,24,36
757,36,24
757,28,37
757,37,28
758,0,1
758,1,0
758,0,38
758,38,0
758,1,2
758,2,1
758,1,24
758,24,1
758,2,3
758,3,2
758,2,17
758,17,2
758,3,4
758,4,3
758,3,13
758,13,3
758,4,5
758,5,4
758,4,7
758,7,4
758,5,6
758,6,5
758,5,10
758,10,5
758,6,7
758,7,6
758,7,8
758,8,7
758,8,38
758,38,8
758,9,10
758,10,9
758,9,12
758,12,9
758,12,13
758,13,12
758,13,14
758,14,13
758,14,15
758,15,14
758,15,16
758,16,15
758,15,18
758,18,15
758,15,20
758,20,15
758,15,23
758,23,15
758,16,17
758,17,16
758,16,26
758,26,16
758,20,21
758,21,20
758,21,22
758,22,21
758,22,23
758,23,22
758,22,35
758,35,22
758,24,25
758,25,24
758,25,26
758,26,25
758,25,27
758,27,25
758,25,28
758,28,25
758,27,28
758,28,27
758,1,29
758,29,1
758,5,30
758,30,5
758,9,31
758,31,9
758,11,10
758,10,11
758,11,12
758,12,11
758,18,19
758,19,18
758,18,32
758,32,18
758,19,33
758,33,19
758,21,34
758,34,21
758,24,36
758,36,24
758,28,37
758,37,28
759,0,1
759,1,0
759,0,38
759,38,0
759,1,2
759,2,1
759,1,24
759,24,1
759,2,3
759,3,2
759,2,17
759,17,2
759,3,4
759,4,3
759,3,13
759,13,3
759,4,5
759,5,4
759,4,7
759,7,4
759,5,6
759,6,5
759,5,10
759,10,5
759,6,7
759,7,6
759,7,8
759,8,7
759,8,38
759,38,8
759,9,10
759,10,9
759,9,12
759,12,9
759,12,13
759,13,12
759,13,14
759,14,13
759,14,15
759,15,14
759,15,16
759,16,15
759,15,18
759,18,15
759,15,20
759,20,15
759,15,23
759,23,15
759,16,17
759,17,16
759,16,26
759,26,16
759,20,21
759,21,20
759,21,22
759,22,21
759,22,23
759,23,22
759,22,35
759,35,22
759,24,25
759,25,24
759,25,26
759,26,25
759,25,27
759,27,25
759,25,28
759,28,25
759,27,28
759,28,27
759,1,29
759,29,1
759,5,30
759,30,5
759,9,31
759,31,9
759,11,10
759,10,11
759,11,12
759,12,11
759,18,19
759,19,18
759,18,32
759,32,18
759,19,33
759,33,19
759,21,34
759,34,21
759,24,36
759,36,24
759,28,37
759,37,28
760,0,1
760,1,0
760,0,38
760,38,0
760,1,2
760,2,1
760,1,24
760,24,1
760,2,3
760,3,2
760,2,17
760,17,2
760,3,4
760,4,3
760,3,13
760,13,3
760,4,5
760,5,4
760,4,7
760,7,4
760,5,6
760,6,5
760,5,10
760,10,5
760,6,7
760,7,6
760,7,8
760,8,7
760,8,38
760,38,8
760,9,10
760,10,9
760,9,12
760,12,9
760,12,13
760,13,12
760,13,14
760,14,13
760,14,15
760,15,14
760,15,16
760,16,15
760,15,18
760,18,15
760,15,20
760,20,15
760,15,23
760,23,15
760,16,17
760,17,16
760,16,26
760,26,16
760,20,21
760,21,20
760,21,22
760,22,21
760,22,23
760,23,22
760,22,35
760,35,22
760,24,25
760,25,24
760,25,26
760,26,25
760,25,27
760,27,25
760,25,28
760,28,25
760,27,28
760,28,27
760,1,29
760,29,1
760,5,30
760,30,5
760,9,31
760,31,9
760,11,10
760,10,11
760,11,12
760,12,11
760,18,19
760,19,18
760,18,32
760,32,18
760,19,33
760,33,19
760,21,34
760,34,21
760,24,36
760,36,24
760,28,37
760,37,28
761,0,1
761,1,0
761,0,38
761,38,0
761,1,2
761,2,1
761,1,24
761,24,1
761,2,3
761,3,2
761,2,17
761,17,2
761,3,4
761,4,3
761,3,13
761,13,3
761,4,5
761,5,4
761,4,7
761,7,4
761,5,6
761,6,5
761,5,10
761,10,5
761,6,7
761,7,6
761,7,8
761,8,7
761,8,38
761,38,8
761,9,10
761,10,9
761,9,12
761,12,9
761,12,13
761,13,12
761,13,14
761,14,13
761,14,15
761,15,14
761,15,16
761,16,15
761,15,18
761,18,15
761,15,20
761,20,15
761,15,23
761,23,15
761,16,17
761,17,16
761,16,26
761,26,16
761,20,21
761,21,20
761,21,22
761,22,21
761,22,23
761,23,22
761,22,35
761,35,22
761,24,25
761,25,24
761,25,26
761,26,25
761,25,27
761,27,25
761,25,28
761,28,25
761,27,28
761,28,27
761,1,29
761,29,1
761,5,30
761,30,5
761,9,31
761,31,9
761,11,10
761,10,11
761,11,12
761,12,11
761,18,19
761,19,18
761,18,32
761,32,18
761,19,33
761,33,19
761,21,34
761,34,21
761,24,36
761,36,24
761,28,37
761,37,28
762,0,1
762,1,0
762,0,38
762,38,0
762,1,2
762,2,1
762,1,24
762,24,1
762,2,3
762,3,2
762,2,17
762,17,2
762,3,4
762,4,3
762,3,13
762,13,3
762,4,5
762,5,4
762,4,7
762,7,4
762,5,6
762,6,5
762,5,10
762,10,5
762,6,7
762,7,6
762,7,8
762,8,7
762,8,38
762,38,8
762,9,10
762,10,9
762,9,12
762,12,9
762,12,13
762,13,12
762,13,14
762,14,13
762,14,15
762,15,14
762,15,16
762,16,15
762,15,18
762,18,15
762,15,20
762,20,15
762,15,23
762,23,15
762,16,17
762,17,16
762,16,26
762,26,16
762,20,21
762,21,20
762,21,22
762,22,21
762,22,23
762,23,22
762,22,35
762,35,22
762,24,25
762,25,24
762,25,26
762,26,25
762,25,27
762,27,25
762,25,28
762,28,25
762,27,28
762,28,27
762,1,29
762,29,1
762,5,30
762,30,5
762,9,31
762,31,9
762,11,10
762,10,11
762,11,12
762,12,11
762,18,19
762,19,18
762,18,32
762,32,18
762,19,33
762,33,19
762,21,34
762,34,21
762,24,36
762,36,24
762,28,37
762,37,28
763,0,1
763,1,0
763,0,38
763,38,0
763,1,2
763,2,1
763,1,24
763,24,1
763,2,3
763,3,2
763,2,17
763,17,2
763,3,4
763,4,3
763,3,13
763,13,3
763,4,5
763,5,4
763,4,7
763,7,4
763,5,6
763,6,5
763,5,10
763,10,5
763,6,7
763,7,6
763,7,8
763,8,7
763,8,38
763,38,8
763,9,10
763,10,9
763,9,12
763,12,9
763,12,13
763,13,12
763,13,14
763,14,13
763,14,15
763,15,14
763,15,16
763,16,15
763,15,18
763,18,15
763,15,20
763,20,15
763,15,23
763,23,15
763,16,17
763,17,16
763,16,26
763,26,16
763,20,21
763,21,20
763,21,22
763,22,21
763,22,23
763,23,22
763,22,35
763,35,22
763,24,25
763,25,24
763,25,26
763,26,25
763,25,27
763,27,25
763,25,28
763,28,25
763,27,28
763,28,27
763,1,29
763,29,1
763,5,30
763,30,5
763,9,31
763,31,9
763,11,10
763,10,11
763,11,12
763,12,11
763,18,19
763,19,18
763,18,32
763,32,18
763,19,33
763,33,19
763,21,34
763,34,21
763,24,36
763,36,24
763,28,37
763,37,28
764,0,1
764,1,0
764,0,38
764,38,0
764,1,2
764,2,1
764,1,24
764,24,1
764,2,3
764,3,2
764,2,17
764,17,2
764,3,4
764,4,3
764,3,13
764,13,3
764,4,5
764,5,4
764,4,7
764,7,4
764,5,6
764,6,5
764,5,10
764,10,5
764,6,7
764,7,6
764,7,8
764,8,7
764,8,38
764,38,8
764,9,10
764,10,9
764,9,12
764,12,9
764,12,13
764,13,12
764,13,14
764,14,13
764,14,15
764,15,14
764,15,16
764,16,15
764,15,18
764,18,15
764,15,20
764,20,15
764,15,23
764,23,15
764,16,17
764,17,16
764,16,26
764,26,16
764,20,21
764,21,20
764,21,22
764,22,21
764,22,23
764,23,22
764,22,35
764,35,22
764,24,25
764,25,24
764,25,26
764,26,25
764,25,27
764,27,25
764,25,28
764,28,25
764,27,28
764,28,27
764,1,29
764,29,1
764,5,30
764,30,5
764,9,31
764,31,9
764,11,10
764,10,11
764,11,12
764,12,11
764,18,19
764,19,18
764,18,32
764,32,18
764,19,33
764,33,19
764,21,34
764,34,21
764,24,36
764,36,24
764,28,37
764,37,28
765,0,1
765,1,0
765,0,38
765,38,0
765,1,2
765,2,1
765,2,3
765,3,2
765,2,17
765,17,2
765,3,4
765,4,3
765,3,13
765,13,3
765,4,5
765,5,4
765,4,7
765,7,4
765,5,6
765,6,5
765,5,10
765,10,5
765,6,7
765,7,6
765,7,8
765,8,7
765,8,38
765,38,8
765,9,10
765,10,9
765,9,12
765,12,9
765,12,13
765,13,12
765,13,14
765,14,13
765,14,15
765,15,14
765,15,16
765,16,15
765,15,18
765,18,15
765,15,20
765,20,15
765,15,23
765,23,15
765,16,17
765,17,16
765,16,26
765,26,16
765,20,21
765,21,20
765,21,22
765,22,21
765,22,23
765,23,22
765,22,35
765,35,22
765,24,25
765,25,24
765,25,26
765,26,25
765,25,27
765,27,25
765,25,28
765,28,25
765,27,28
765,28,27
765,1,29
765,29,1
765,5,30
765,30,5
765,9,31
765,31,9
765,11,10
765,10,11
765,11,12
765,12,11
765,18,19
765,19,18
765,18,32
765,32,18
765,19,33
765,33,19
765,21,34
765,34,21
765,24,36
765,36,24
765,28,37
765,37,28
766,0,1
766,1,0
766,0,38
766,38,0
766,1,2
766,2,1
766,1,24
766,24,1
766,2,3
766,3,2
766,2,17
766,17,2
766,3,4
766,4,3
766,3,13
766,13,3
766,4,5
766,5,4
766,4,7
766,7,4
766,5,6
766,6,5
766,5,10
766,10,5
766,6,7
766,7,6
766,7,8
766,8,7
766,8,38
766,38,8
766,9,10
766,10,9
766,9,12
766,12,9
766,12,13
766,13,12
766,13,14
766,14,13
766,14,15
766,15,14
766,15,16
766,16,15
766,15,18
766,18,15
766,15,20
766,20,15
766,15,23
766,23,15
766,16,17
766,17,16
766,16,26
766,26,16
766,20,21
766,21,20
766,21,22
766,22,21
766,22,23
766,23,22
766,22,35
766,35,22
766,24,25
766,25,24
766,25,26
766,26,25
766,25,27
766,27,25
766,25,28
766,28,25
766,27,28
766,28,27
766,1,29
766,29,1
766,5,30
766,30,5
766,9,31
766,31,9
766,11,10
766,10,11
766,11,12
766,12,11
766,18,19
766,19,18
766,18,32
766,32,18
766,19,33
766,33,19
766,21,34
766,34,21
766,24,36
766,36,24
766,28,37
766,37,28
767,0,1
767,1,0
767,0,38
767,38,0
767,1,2
767,2,1
767,1,24
767,24,1
767,2,3
767,3,2
767,2,17
767,17,2
767,3,4
767,4,3
767,3,13
767,13,3
767,4,5
767,5,4
767,4,7
767,7,4
767,5,6
767,6,5
767,5,10
767,10,5
767,6,7
767,7,6
767,7,8
767,8,7
767,8,38
767,38,8
767,9,10
767,10,9
767,9,12
767,12,9
767,12,13
767,13,12
767,13,14
767,14,13
767,14,15
767,15,14
767,15,16
767,16,15
767,15,18
767,18,15
767,15,20
767,20,15
767,15,23
767,23,15
767,16,17
767,17,16
767,16,26
767,26,16
767,20,21
767,21,20
767,21,22
767,22,21
767,22,23
767,23,22
767,22,35
767,35,22
767,24,25
767,25,24
767,25,26
767,26,25
767,25,27
767,27,25
767,25,28
767,28,25
767,27,28
767,28,27
767,1,29
767,29,1
767,5,30
767,30,5
767,9,31
767,31,9
767,11,10
767,10,11
767,11,12
767,12,11
767,18,19
767,19,18
767,18,32
767,32,18
767,19,33
767,33,19
767,21,34
767,34,21
767,24,36
767,36,24
767,28,37
767,37,28
768,0,1
768,1,0
768,0,38
768,38,0
768,1,2
768,2,1
768,1,24
768,24,1
768,2,3
768,3,2
768,2,17
768,17,2
768,3,4
768,4,3
768,3,13
768,13,3
768,4,5
768,5,4
768,4,7
768,7,4
768,5,6
768,6,5
768,5,10
768,10,5
768,6,7
768,7,6
768,7,8
768,8,7
768,8,38
768,38,8
768,9,10
768,10,9
768,9,12
768,12,9
768,12,13
768,13,12
768,13,14
768,14,13
768,14,15
768,15,14
768,15,16
768,16,15
768,15,18
768,18,15
768,15,20
768,20,15
768,15,23
768,23,15
768,16,17
768,17,16
768,16,26
768,26,16
768,20,21
768,21,20
768,21,22
768,22,21
768,22,23
768,23,22
768,22,35
768,35,22
768,24,25
768,25,24
768,25,26
768,26,25
768,25,27
768,27,25
768,25,28
768,28,25
768,27,28
768,28,27
768,1,29
768,29,1
768,5,30
768,30,5
768,9,31
768,31,9
768,11,10
768,10,11
768,11,12
768,12,11
768,18,19
768,19,18
768,18,32
768,32,18
768,19,33
768,33,19
768,21,34
768,34,21
768,24,36
768,36,24
768,28,37
768,37,28
769,0,1
769,1,0
769,0,38
769,38,0
769,1,2
769,2,1
769,1,24
769,24,1
769,2,3
769,3,2
769,2,17
769,17,2
769,3,4
769,4,3
769,3,13
769,13,3
769,4,5
769,5,4
769,4,7
769,7,4
769,5,6
769,6,5
769,5,10
769,10,5
769,6,7
769,7,6
769,7,8
769,8,7
769,8,38
769,38,8
769,9,10
769,10,9
769,9,12
769,12,9
769,12,13
769,13,12
769,13,14
769,14,13
769,14,15
769,15,14
769,15,16
769,16,15
769,15,18
769,18,15
769,15,20
769,20,15
769,15,23
769,23,15
769,16,17
769,17,16
769,16,26
769,26,16
769,20,21
769,21,20
769,21,22
769,22,21
769,22,23
769,23,22
769,22,35
769,35,22
769,24,25
769,25,24
769,25,26
769,26,25
769,25,27
769,27,25
769,25,28
769,28,25
769,27,28
769,28,27
769,1,29
769,29,1
769,5,30
769,30,5
769,9,31
769,31,9
769,11,10
769,10,11
769,11,12
769,12,11
769,18,19
769,19,18
769,18,32
769,32,18
769,19,33
769,33,19
769,21,34
769,34,21
769,24,36
769,36,24
769,28,37
769,37,28
770,0,1
770,1,0
770,0,38
770,38,0
770,1,2
770,2,1
770,1,24
770,24,1
770,2,3
770,3,2
770,2,17
770,17,2
770,3,4
770,4,3
770,3,13
770,13,3
770,4,5
770,5,4
770,4,7
770,7,4
770,5,6
770,6,5
770,5,10
770,10,5
770,6,7
770,7,6
770,7,8
770,8,7
770,8,38
770,38,8
770,9,10
770,10,9
770,9,12
770,12,9
770,12,13
770,13,12
770,13,14
770,14,13
770,14,15
770,15,14
770,15,16
770,16,15
770,15,18
770,18,15
770,15,20
770,20,15
770,15,23
770,23,15
770,16,17
770,17,16
770,16,26
770,26,16
770,20,21
770,21,20
770,21,22
770,22,21
770,22,23
770,23,22
770,22,35
770,35,22
770,24,25
770,25,24
770,25,26
770,26,25
770,25,27
770,27,25
770,25,28
770,28,25
770,27,28
770,28,27
770,1,29
770,29,1
770,5,30
770,30,5
770,9,31
770,31,9
770,11,10
770,10,11
770,11,12
770,12,11
770,18,19
770,19,18
770,18,32
770,32,18
770,19,33
770,33,19
770,21,34
770,34,21
770,24,36
770,36,24
770,28,37
770,37,28
771,0,1
771,1,0
771,0,38
771,38,0
771,1,2
771,2,1
771,1,24
771,24,1
771,2,3
771,3,2
771,2,17
771,17,2
771,3,4
771,4,3
771,3,13
771,13,3
771,4,5
771,5,4
771,4,7
771,7,4
771,5,6
771,6,5
771,5,10
771,10,5
771,6,7
771,7,6
771,7,8
771,8,7
771,8,38
771,38,8
771,9,10
771,10,9
771,9,12
771,12,9
771,12,13
771,13,12
771,13,14
771,14,13
771,14,15
771,15,14
771,15,16
771,16,15
771,15,18
771,18,15
771,15,20
771,20,15
771,15,23
771,23,15
771,16,17
771,17,16
771,16,26
771,26,16
771,20,21
771,21,20
771,21,22
771,22,21
771,22,23
771,23,22
771,22,35
771,35,22
771,24,25
771,25,24
771,25,26
771,26,25
771,25,27
771,27,25
771,25,28
771,28,25
771,27,28
771,28,27
771,1,29
771,29,1
771,5,30
771,30,5
771,9,31
771,31,9
771,11,10
771,10,11
771,11,12
771,12,11
771,18,19
771,19,18
771,18,32
771,32,18
771,19,33
771,33,19
771,21,34
771,34,21
771,24,36
771,36,24
771,28,37
771,37,28
772,0,1
772,1,0
772,0,38
772,38,0
772,1,2
772,2,1
772,1,24
772,24,1
772,2,3
772,3,2
772,2,17
772,17,2
772,3,4
772,4,3
772,3,13
772,13,3
772,4,5
772,5,4
772,4,7
772,7,4
772,5,6
772,6,5
772,5,10
772,10,5
772,6,7
772,7,6
772,7,8
772,8,7
772,8,38
772,38,8
772,9,10
772,10,9
772,9,12
772,12,9
772,12,13
772,13,12
772,13,14
772,14,13
772,14,15
772,15,14
772,15,16
772,16,15
772,15,18
772,18,15
772,15,20
772,20,15
772,15,23
772,23,15
772,16,17
772,17,16
772,16,26
772,26,16
772,20,21
772,21,20
772,21,22
772,22,21
772,22,23
772,23,22
772,22,35
772,35,22
772,24,25
772,25,24
772,25,26
772,26,25
772,25,27
772,27,25
772,25,28
772,28,25
772,27,28
772,28,27
772,1,29
772,29,1
772,5,30
772,30,5
772,9,31
772,31,9
772,11,10
772,10,11
772,11,12
772,12,11
772,18,19
772,19,18
772,18,32
772,32,18
772,19,33
772,33,19
772,21,34
772,34,21
772,24,36
772,36,24
772,28,37
772,37,28
773,0,1
773,1,0
773,0,38
773,38,0
773,1,2
773,2,1
773,1,24
773,24,1
773,2,3
773,3,2
773,2,17
773,17,2
773,3,4
773,4,3
773,3,13
773,13,3
773,4,7
773,7,4
773,5,6
773,6,5
773,5,10
773,10,5
773,6,7
773,7,6
773,7,8
773,8,7
773,8,38
773,38,8
773,9,10
773,10,9
773,9,12
773,12,9
773,12,13
773,13,12
773,13,14
773,14,13
773,14,15
773,15,14
773,15,16
773,16,15
773,15,18
773,18,15
773,15,20
773,20,15
773,15,23
773,23,15
773,16,17
773,17,16
773,16,26
773,26,16
773,20,21
773,21,20
773,21,22
773,22,21
773,22,23
773,23,22
773,22,35
773,35,22
773,24,25
773,25,24
773,25,26
773,26,25
773,25,27
773,27,25
773,25,28
773,28,25
773,27,28
773,28,27
773,1,29
773,29,1
773,5,30
773,30,5
773,9,31
773,31,9
773,11,10
773,10,11
773,11,12
773,12,11
773,18,19
773,19,18
773,18,32
773,32,18
773,19,33
773,33,19
773,21,34
773,34,21
773,24,36
773,36,24
773,28,37
773,37,28
774,0,1
774,1,0
774,0,38
774,38,0
774,1,2
774,2,1
774,1,24
774,24,1
774,2,3
774,3,2
774,2,17
774,17,2
774,3,4
774,4,3
774,3,13
774,13,3
774,4,5
774,5,4
774,4,7
774,7,4
774,5,6
774,6,5
774,5,10
774,10,5
774,6,7
774,7,6
774,7,8
774,8,7
774,8,38
774,38,8
774,9,10
774,10,9
774,9,12
774,12,9
774,12,13
774,13,12
774,13,14
774,14,13
774,14,15
774,15,14
774,15,16
774,16,15
774,15,18
774,18,15
774,15,20
774,20,15
774,15,23
774,23,15
774,16,17
774,17,16
774,16,26
774,26,16
774,20,21
774,21,20
774,21,22
774,22,21
774,22,23
774,23,22
774,22,35
774,35,22
774,24,25
774,25,24
774,25,26
774,26,25
774,25,27
774,27,25
774,25,28
774,28,25
774,27,28
774,28,27
774,1,29
774,29,1
774,5,30
774,30,5
774,9,31
774,31,9
774,11,10
774,10,11
774,11,12
774,12,11
774,18,19
774,19,18
774,18,32
774,32,18
774,19,33
774,33,19
774,21,34
774,34,21
774,24,36
774,36,24
774,28,37
774,37,28
775,0,1
775,1,0
775,0,38
775,38,0
775,1,2
775,2,1
775,1,24
775,24,1
775,2,17
775,17,2
775,3,4
775,4,3
775,3,13
775,13,3
775,4,5
775,5,4
775,4,7
775,7,4
775,5,6
775,6,5
775,5,10
775,10,5
775,6,7
775,7,6
775,7,8
775,8,7
775,8,38
775,38,8
775,9,10
775,10,9
775,9,12
775,12,9
775,12,13
775,13,12
775,13,14
775,14,13
775,14,15
775,15,14
775,15,16
775,16,15
775,15,18
775,18,15
775,15,20
775,20,15
775,15,23
775,23,15
775,16,17
775,17,16
775,16,26
775,26,16
775,20,21
775,21,20
775,21,22
775,22,21
775,22,23
775,23,22
775,22,35
775,35,22
775,24,25
775,25,24
775,25,26
775,26,25
775,25,27
775,27,25
775,25,28
775,28,25
775,27,28
775,28,27
775,1,29
775,29,1
775,5,30
775,30,5
775,9,31
775,31,9
775,11,10
775,10,11
775,11,12
775,12,11
775,18,19
775,19,18
775,18,32
775,32,18
775,19,33
775,33,19
775,21,34
775,34,21
775,24,36
775,36,24
775,28,37
775,37,28
776,0,1
776,1,0
776,0,38
776,38,0
776,1,2
776,2,1
776,1,24
776,24,1
776,2,3
776,3,2
776,2,17
776,17,2
776,3,4
776,4,3
776,3,13
776,13,3
776,4,5
776,5,4
776,4,7
776,7,4
776,5,6
776,6,5
776,5,10
776,10,5
776,7,8
776,8,7
776,8,38
776,38,8
776,9,10
776,10,9
776,9,12
776,12,9
776,12,13
776,13,12
776,13,14
776,14,13
776,14,15
776,15,14
776,15,16
776,16,15
776,15,18
776,18,15
776,15,20
776,20,15
776,15,23
776,23,15
776,16,17
776,17,16
776,16,26
776,26,16
776,20,21
776,21,20
776,21,22
776,22,21
776,22,23
776,23,22
776,22,35
776,35,22
776,24,25
776,25,24
776,25,26
776,26,25
776,25,27
776,27,25
776,25,28
776,28,25
776,27,28
776,28,27
776,1,29
776,29,1
776,5,30
776,30,5
776,9,31
776,31,9
776,11,10
776,10,11
776,11,12
776,12,11
776,18,19
776,19,18
776,18,32
776,32,18
776,19,33
776,33,19
776,21,34
776,34,21
776,24,36
776,36,24
776,28,37
776,37,28
777,0,1
777,1,0
777,0,38
777,38,0
777,1,2
777,2,1
777,1,24
777,24,1
777,2,3
777,3,2
777,2,17
777,17,2
777,3,4
777,4,3
777,3,13
777,13,3
777,4,5
777,5,4
777,4,7
777,7,4
777,5,6
777,6,5
777,5,10
777,10,5
777,6,7
777,7,6
777,7,8
777,8,7
777,8,38
777,38,8
777,9,10
777,10,9
777,9,12
777,12,9
777,12,13
777,13,12
777,13,14
777,14,13
777,14,15
777,15,14
777,15,16
777,16,15
777,15,18
777,18,15
777,15,20
777,20,15
777,15,23
777,23,15
777,16,17
777,17,16
777,16,26
777,26,16
777,20,21
777,21,20
777,21,22
777,22,21
777,22,23
777,23,22
777,22,35
777,35,22
777,24,25
777,25,24
777,25,26
777,26,25
777,25,27
777,27,25
777,25,28
777,28,25
777,27,28
777,28,27
777,1,29
777,29,1
777,5,30
777,30,5
777,9,31
777,31,9
777,11,10
777,10,11
777,11,12
777,12,11
777,18,19
777,19,18
777,18,32
777,32,18
777,19,33
777,33,19
777,21,34
777,34,21
777,24,36
777,36,24
777,28,37
777,37,28
778,0,1
778,1,0
778,0,38
778,38,0
778,1,2
778,2,1
778,1,24
778,24,1
778,2,3
778,3,2
778,2,17
778,17,2
778,3,4
778,4,3
778,3,13
778,13,3
778,4,5
778,5,4
778,4,7
778,7,4
778,5,6
778,6,5
778,5,10
778,10,5
778,6,7
778,7,6
778,7,8
778,8,7
778,8,38
778,38,8
778,9,10
778,10,9
778,9,12
778,12,9
778,12,13
778,13,12
778,13,14
778,14,13
778,14,15
778,15,14
778,15,16
778,16,15
778,15,18
778,18,15
778,15,20
778,20,15
778,15,23
778,23,15
778,16,17
778,17,16
778,16,26
778,26,16
778,20,21
778,21,20
778,21,22
778,22,21
778,22,23
778,23,22
778,22,35
778,35,22
778,24,25
778,25,24
778,25,26
778,26,25
778,25,27
778,27,25
778,25,28
778,28,25
778,27,28
778,28,27
778,1,29
778,29,1
778,5,30
778,30,5
778,9,31
778,31,9
778,11,10
778,10,11
778,11,12
778,12,11
778,18,19
778,19,18
778,18,32
778,32,18
778,19,33
778,33,19
778,21,34
778,34,21
778,24,36
778,36,24
778,28,37
778,37,28
779,0,1
779,1,0
779,0,38
779,38,0
779,1,2
779,2,1
779,1,24
779,24,1
779,2,3
779,3,2
779,2,17
779,17,2
779,3,4
779,4,3
779,3,13
779,13,3
779,4,5
779,5,4
779,4,7
779,7,4
779,5,6
779,6,5
779,5,10
779,10,5
779,6,7
779,7,6
779,7,8
779,8,7
779,8,38
779,38,8
779,9,10
779,10,9
779,9,12
779,12,9
779,12,13
779,13,12
779,13,14
779,14,13
779,14,15
779,15,14
779,15,16
779,16,15
779,15,18
779,18,15
779,15,20
779,20,15
779,15,23
779,23,15
779,16,17
779,17,16
779,16,26
779,26,16
779,20,21
779,21,20
779,21,22
779,22,21
779,22,23
779,23,22
779,22,35
779,35,22
779,24,25
779,25,24
779,25,26
779,26,25
779,25,27
779,27,25
779,25,28
779,28,25
779,27,28
779,28,27
779,1,29
779,29,1
779,5,30
779,30,5
779,9,31
779,31,9
779,11,10
779,10,11
779,11,12
779,12,11
779,18,19
779,19,18
779,18,32
779,32,18
779,19,33
779,33,19
779,21,34
779,34,21
779,24,36
779,36,24
779,28,37
779,37,28
780,0,1
780,1,0
780,0,38
780,38,0
780,1,2
780,2,1
780,1,24
780,24,1
780,2,3
780,3,2
780,2,17
780,17,2
780,3,4
780,4,3
780,3,13
780,13,3
780,4,5
780,5,4
780,4,7
780,7,4
780,5,6
780,6,5
780,5,10
780,10,5
780,6,7
780,7,6
780,7,8
780,8,7
780,8,38
780,38,8
780,9,10
780,10,9
780,9,12
780,12,9
780,12,13
780,13,12
780,13,14
780,14,13
780,14,15
780,15,14
780,15,16
780,16,15
780,15,18
780,18,15
780,15,20
780,20,15
780,15,23
780,23,15
780,16,17
780,17,16
780,16,26
780,26,16
780,20,21
780,21,20
780,21,22
780,22,21
780,22,23
780,23,22
780,22,35
780,35,22
780,24,25
780,25,24
780,25,26
780,26,25
780,25,27
780,27,25
780,25,28
780,28,25
780,27,28
780,28,27
780,1,29
780,29,1
780,5,30
780,30,5
780,9,31
780,31,9
780,11,10
780,10,11
780,11,12
780,12,11
780,18,19
780,19,18
780,18,32
780,32,18
780,19,33
780,33,19
780,21,34
780,34,21
780,24,36
780,36,24
780,28,37
780,37,28
781,0,1
781,1,0
781,0,38
781,38,0
781,1,2
781,2,1
781,1,24
781,24,1
781,2,3
781,3,2
781,2,17
781,17,2
781,3,4
781,4,3
781,3,13
781,13,3
781,4,5
781,5,4
781,4,7
781,7,4
781,5,6
781,6,5
781,5,10
781,10,5
781,6,7
781,7,6
781,7,8
781,8,7
781,8,38
781,38,8
781,9,10
781,10,9
781,9,12
781,12,9
781,12,13
781,13,12
781,13,14
781,14,13
781,14,15
781,15,14
781,15,16
781,16,15
781,15,18
781,18,15
781,15,20
781,20,15
781,15,23
781,23,15
781,16,17
781,17,16
781,16,26
781,26,16
781,20,21
781,21,20
781,21,22
781,22,21
781,22,23
781,23,22
781,22,35
781,35,22
781,24,25
781,25,24
781,25,26
781,26,25
781,25,27
781,27,25
781,25,28
781,28,25
781,27,28
781,28,27
781,1,29
781,29,1
781,5,30
781,30,5
781,9,31
781,31,9
781,11,10
781,10,11
781,11,12
781,12,11
781,18,19
781,19,18
781,18,32
781,32,18
781,19,33
781,33,19
781,21,34
781,34,21
781,24,36
781,36,24
781,28,37
781,37,28
782,0,1
782,1,0
782,0,38
782,38,0
782,1,2
782,2,1
782,1,24
782,24,1
782,2,3
782,3,2
782,2,17
782,17,2
782,3,4
782,4,3
782,3,13
782,13,3
782,4,5
782,5,4
782,4,7
782,7,4
782,5,10
782,10,5
782,6,7
782,7,6
782,7,8
782,8,7
782,8,38
782,38,8
782,9,10
782,10,9
782,9,12
782,12,9
782,12,13
782,13,12
782,13,14
782,14,13
782,14,15
782,15,14
782,15,16
782,16,15
782,15,18
782,18,15
782,15,20
782,20,15
782,15,23
782,23,15
782,16,17
782,17,16
782,16,26
782,26,16
782,20,21
782,21,20
782,21,22
782,22,21
782,22,23
782,23,22
782,22,35
782,35,22
782,24,25
782,25,24
782,25,26
782,26,25
782,25,27
782,27,25
782,25,28
782,28,25
782,27,28
782,28,27
782,1,29
782,29,1
782,5,30
782,30,5
782,9,31
782,31,9
782,11,10
782,10,11
782,11,12
782,12,11
782,18,19
782,19,18
782,18,32
782,32,18
782,19,33
782,33,19
782,21,34
